Date,N_p,N_n,N_total,Actual_Return,Signal,Direction,Signal_Direction
2014-03-10,2.0,0.0,2.0,-0.0004081941053618,2.0,0,"긍정 우세
(N_p > N_n)"
2014-03-12,1.0,0.0,2.0,0.0037472544601737,1.0,1,"긍정 우세
(N_p > N_n)"
2014-03-13,0.0,0.0,1.0,-0.0145513192638957,0.0,0,동률
2014-03-18,1.0,0.0,1.0,0.0124674028542881,1.0,1,"긍정 우세
(N_p > N_n)"
2014-03-24,0.0,0.0,1.0,-0.0117845163974422,0.0,0,동률
2014-03-25,0.0,0.0,1.0,0.0018644475681597,0.0,1,동률
2014-03-26,2.0,0.0,3.0,-0.0143330352401495,2.0,0,"긍정 우세
(N_p > N_n)"
2014-03-27,1.0,0.0,1.0,-0.0053551380919689,1.0,0,"긍정 우세
(N_p > N_n)"
2014-03-28,1.0,0.0,1.0,0.0010911910873554,1.0,1,"긍정 우세
(N_p > N_n)"
2014-03-31,1.0,0.0,1.0,0.0104025427811269,1.0,1,"긍정 우세
(N_p > N_n)"
2014-04-02,1.0,0.0,1.0,0.0019727841814833,1.0,1,"긍정 우세
(N_p > N_n)"
2014-04-09,0.0,0.0,1.0,0.0172404172944808,0.0,1,동률
2014-04-10,0.0,0.0,1.0,-0.0310212476281205,0.0,0,동률
2014-04-15,1.0,0.0,1.0,0.0028513186127179,1.0,1,"긍정 우세
(N_p > N_n)"
2014-04-17,1.0,0.0,1.0,0.002273498825789,1.0,1,"긍정 우세
(N_p > N_n)"
2014-04-21,2.0,0.0,3.0,0.0063556727917617,2.0,1,"긍정 우세
(N_p > N_n)"
2014-04-23,0.0,0.0,1.0,-0.008287895694659,0.0,0,동률
2014-04-25,2.0,0.0,2.0,-0.017544316014972,2.0,0,"긍정 우세
(N_p > N_n)"
2014-04-28,1.0,0.0,1.0,-0.000284661796985,1.0,0,"긍정 우세
(N_p > N_n)"
2014-04-29,0.0,0.0,1.0,0.007152007023657,0.0,1,동률
2014-05-05,1.0,0.0,1.0,0.0034336808810397,1.0,1,"긍정 우세
(N_p > N_n)"
2014-05-06,3.0,0.0,4.0,-0.0138470800367256,3.0,0,"긍정 우세
(N_p > N_n)"
2014-05-07,1.0,0.0,1.0,-0.0032077573440484,1.0,0,"긍정 우세
(N_p > N_n)"
2014-05-08,1.0,0.0,1.0,-0.0039752295996392,1.0,0,"긍정 우세
(N_p > N_n)"
2014-05-09,2.0,0.0,2.0,0.0050277964179934,2.0,1,"긍정 우세
(N_p > N_n)"
2014-05-12,1.0,0.0,1.0,0.0176797746543728,1.0,1,"긍정 우세
(N_p > N_n)"
2014-05-14,1.0,0.0,1.0,-0.0071522575635555,1.0,0,"긍정 우세
(N_p > N_n)"
2014-05-15,1.0,0.0,2.0,-0.007642690183125,1.0,0,"긍정 우세
(N_p > N_n)"
2014-05-16,1.0,0.0,1.0,0.0052343402961347,1.0,1,"긍정 우세
(N_p > N_n)"
2014-05-21,1.0,0.0,1.0,0.0084576108188005,1.0,1,"긍정 우세
(N_p > N_n)"
2014-05-28,1.0,0.0,1.0,-0.0028297258698022,1.0,0,"긍정 우세
(N_p > N_n)"
2014-05-29,0.0,0.0,1.0,0.0054129428944809,0.0,1,동률
2014-05-30,1.0,0.0,1.0,-0.0012547411998572,1.0,0,"긍정 우세
(N_p > N_n)"
2014-06-03,2.0,0.0,2.0,-0.0007363629386574,2.0,0,"긍정 우세
(N_p > N_n)"
2014-06-04,0.0,0.0,1.0,0.0041473137658574,0.0,1,동률
2014-06-05,1.0,0.0,1.0,0.010487680592933,1.0,1,"긍정 우세
(N_p > N_n)"
2014-06-10,1.0,0.0,1.0,0.0004058275210514,1.0,1,"긍정 우세
(N_p > N_n)"
2014-06-12,1.0,0.0,1.0,-0.0079180161214311,1.0,0,"긍정 우세
(N_p > N_n)"
2014-06-16,1.0,0.0,2.0,0.0024242737288449,1.0,1,"긍정 우세
(N_p > N_n)"
2014-06-23,3.0,0.0,3.0,0.0001465501032558,3.0,1,"긍정 우세
(N_p > N_n)"
2014-06-24,3.0,0.0,3.0,-0.0041957930971044,3.0,0,"긍정 우세
(N_p > N_n)"
2014-06-25,1.0,0.0,1.0,0.0067602991273263,1.0,1,"긍정 우세
(N_p > N_n)"
2014-06-26,0.0,0.0,1.0,-0.0001621004291313,0.0,0,동률
2014-06-27,0.0,0.0,1.0,0.0043115223475056,0.0,1,동률
2014-07-02,4.0,0.0,4.0,-0.0002063229666263,4.0,0,"긍정 우세
(N_p > N_n)"
2014-07-07,1.0,0.0,1.0,-0.0076685078182272,1.0,0,"긍정 우세
(N_p > N_n)"
2014-07-09,2.0,0.0,2.0,0.006278054329081,2.0,1,"긍정 우세
(N_p > N_n)"
2014-07-16,1.0,0.0,2.0,0.0021692101079,1.0,1,"긍정 우세
(N_p > N_n)"
2014-07-18,1.0,0.0,2.0,0.0157443545717679,1.0,1,"긍정 우세
(N_p > N_n)"
2014-07-21,0.0,0.0,1.0,-0.001680833725256,0.0,0,동률
2014-07-22,1.0,0.0,1.0,0.0070784059566182,1.0,1,"긍정 우세
(N_p > N_n)"
2014-07-23,1.0,0.0,1.0,0.0039677056439952,1.0,1,"긍정 우세
(N_p > N_n)"
2014-07-25,1.0,0.0,2.0,-0.0050423190343885,1.0,0,"긍정 우세
(N_p > N_n)"
2014-07-28,2.0,0.0,2.0,-0.0010450251895733,2.0,0,"긍정 우세
(N_p > N_n)"
2014-07-30,2.0,0.0,2.0,0.0045467184692233,2.0,1,"긍정 우세
(N_p > N_n)"
2014-07-31,0.0,0.0,1.0,-0.0208675715006719,0.0,0,동률
2014-08-04,1.0,0.0,1.0,0.0071795505758391,1.0,1,"긍정 우세
(N_p > N_n)"
2014-08-05,2.0,0.0,2.0,-0.0070828173153058,2.0,0,"긍정 우세
(N_p > N_n)"
2014-08-07,1.0,0.0,1.0,-0.0046106452840418,1.0,0,"긍정 우세
(N_p > N_n)"
2014-08-14,1.0,0.0,1.0,0.0042556527855992,1.0,1,"긍정 우세
(N_p > N_n)"
2014-08-15,1.0,0.0,1.0,0.0026791322212553,1.0,1,"긍정 우세
(N_p > N_n)"
2014-08-18,1.0,0.0,1.0,0.0097156911988909,1.0,1,"긍정 우세
(N_p > N_n)"
2014-08-19,2.0,0.0,2.0,0.004258737039315,2.0,1,"긍정 우세
(N_p > N_n)"
2014-08-20,1.0,0.0,1.0,-0.0002274506758811,1.0,0,"긍정 우세
(N_p > N_n)"
2014-08-22,1.0,0.0,1.0,0.0014231166329679,1.0,1,"긍정 우세
(N_p > N_n)"
2014-08-25,1.0,0.0,1.0,0.0041423568712042,1.0,1,"긍정 우세
(N_p > N_n)"
2014-09-03,2.0,0.0,2.0,-0.0055739069370983,2.0,0,"긍정 우세
(N_p > N_n)"
2014-09-09,1.0,0.0,1.0,-0.0087102512384357,1.0,0,"긍정 우세
(N_p > N_n)"
2014-09-10,1.0,0.0,1.0,0.0075192881330117,1.0,1,"긍정 우세
(N_p > N_n)"
2014-09-12,3.0,0.0,3.0,-0.0052724221229905,3.0,0,"긍정 우세
(N_p > N_n)"
2014-09-17,1.0,0.0,1.0,0.0020713097696152,1.0,1,"긍정 우세
(N_p > N_n)"
2014-09-23,0.0,0.0,1.0,-0.00419640042624,0.0,0,동률
2014-09-25,1.0,0.0,1.0,-0.0194217207228443,1.0,0,"긍정 우세
(N_p > N_n)"
2014-09-29,1.0,0.0,1.0,-0.0014050480658676,1.0,0,"긍정 우세
(N_p > N_n)"
2014-10-01,2.0,0.0,2.0,-0.0158678171267844,2.0,0,"긍정 우세
(N_p > N_n)"
2014-10-03,0.0,0.0,1.0,0.010252340723351,0.0,1,동률
2014-10-07,1.0,0.0,1.0,-0.0156235100176139,1.0,0,"긍정 우세
(N_p > N_n)"
2014-10-15,0.0,0.0,3.0,-0.0028033170833581,0.0,0,동률
2014-10-16,1.0,0.0,1.0,0.0004911400762772,1.0,1,"긍정 우세
(N_p > N_n)"
2014-10-17,0.0,0.0,1.0,0.0097334615382389,0.0,1,동률
2014-10-20,1.0,0.0,1.0,0.0135330974735947,1.0,1,"긍정 우세
(N_p > N_n)"
2014-10-21,3.0,0.0,3.0,0.0239593334819874,3.0,1,"긍정 우세
(N_p > N_n)"
2014-10-23,0.0,0.0,1.0,0.0159576394008207,0.0,1,동률
2014-10-28,1.0,0.0,1.0,0.0174679186279584,1.0,1,"긍정 우세
(N_p > N_n)"
2014-10-29,1.0,0.0,2.0,-0.0032995402274749,1.0,0,"긍정 우세
(N_p > N_n)"
2014-10-30,1.0,0.0,1.0,0.0037171469287331,1.0,1,"긍정 우세
(N_p > N_n)"
2014-10-31,2.0,0.0,2.0,0.0141476379878853,2.0,1,"긍정 우세
(N_p > N_n)"
2014-11-03,2.0,0.0,2.0,0.0017642798907944,2.0,1,"긍정 우세
(N_p > N_n)"
2014-11-06,2.0,0.0,2.0,0.0038413925047828,2.0,1,"긍정 우세
(N_p > N_n)"
2014-11-07,1.0,0.0,1.0,-0.0012806872551406,1.0,0,"긍정 우세
(N_p > N_n)"
2014-11-10,2.0,0.0,2.0,0.0041209302296165,2.0,1,"긍정 우세
(N_p > N_n)"
2014-11-12,3.0,0.0,3.0,0.0031283961458914,3.0,1,"긍정 우세
(N_p > N_n)"
2014-11-14,1.0,0.0,1.0,0.0017947971852054,1.0,1,"긍정 우세
(N_p > N_n)"
2014-11-17,4.0,0.0,4.0,-0.0037410449556504,4.0,0,"긍정 우세
(N_p > N_n)"
2014-11-18,2.0,0.0,3.0,0.0067308801982979,2.0,1,"긍정 우세
(N_p > N_n)"
2014-11-25,1.0,0.0,1.0,0.0007066121791761,1.0,1,"긍정 우세
(N_p > N_n)"
2014-12-01,1.0,0.0,1.0,-0.0134150146668924,1.0,0,"긍정 우세
(N_p > N_n)"
2014-12-08,1.0,0.0,1.0,-0.0083814762052808,1.0,0,"긍정 우세
(N_p > N_n)"
2014-12-09,1.0,0.0,1.0,0.0054380846999355,1.0,1,"긍정 우세
(N_p > N_n)"
2014-12-10,2.0,0.0,2.0,-0.0172979566841168,2.0,0,"긍정 우세
(N_p > N_n)"
2014-12-12,2.0,0.0,2.0,-0.0115884032792135,2.0,0,"긍정 우세
(N_p > N_n)"
2014-12-15,0.0,0.0,1.0,-0.0104091327982063,0.0,0,동률
2014-12-16,1.0,0.0,1.0,-0.0124490954016427,1.0,0,"긍정 우세
(N_p > N_n)"
2014-12-18,2.0,0.0,2.0,0.0224123373411286,2.0,1,"긍정 우세
(N_p > N_n)"
2014-12-19,1.0,0.0,1.0,0.0035759373300401,1.0,1,"긍정 우세
(N_p > N_n)"
2014-12-22,3.0,0.0,4.0,0.0033659518143249,3.0,1,"긍정 우세
(N_p > N_n)"
2014-12-23,3.0,0.0,4.0,-0.0033462863043673,3.0,0,"긍정 우세
(N_p > N_n)"
2014-12-30,1.0,0.0,1.0,-0.0061308020923653,1.0,0,"긍정 우세
(N_p > N_n)"
2014-12-31,1.0,0.0,1.0,-0.0086636644785463,1.0,0,"긍정 우세
(N_p > N_n)"
2015-01-02,3.0,0.0,3.0,-0.0019509393850979,3.0,0,"긍정 우세
(N_p > N_n)"
2015-01-05,1.0,0.0,2.0,-0.0157062021648246,1.0,0,"긍정 우세
(N_p > N_n)"
2015-01-06,1.0,0.0,1.0,-0.0128594716692502,1.0,0,"긍정 우세
(N_p > N_n)"
2015-01-07,1.0,0.0,1.0,0.0125698335901216,1.0,1,"긍정 우세
(N_p > N_n)"
2015-01-08,2.0,0.0,4.0,0.0184324858782867,2.0,1,"긍정 우세
(N_p > N_n)"
2015-01-09,0.0,0.0,1.0,-0.0067818473466803,0.0,0,동률
2015-01-12,0.0,0.0,5.0,-0.0083671936752739,0.0,0,동률
2015-01-13,5.0,0.0,5.0,-0.0006881373042226,5.0,0,"긍정 우세
(N_p > N_n)"
2015-01-14,4.0,0.0,5.0,-0.0047581627761986,4.0,0,"긍정 우세
(N_p > N_n)"
2015-01-16,1.0,0.0,2.0,0.0139056145370188,1.0,1,"긍정 우세
(N_p > N_n)"
2015-01-20,0.0,0.0,2.0,0.0044170342875144,0.0,1,동률
2015-01-21,1.0,0.0,1.0,0.0027003714308821,1.0,1,"긍정 우세
(N_p > N_n)"
2015-01-22,3.0,0.0,3.0,0.0177785547171027,3.0,1,"긍정 우세
(N_p > N_n)"
2015-01-26,0.0,0.0,1.0,0.0029172411146065,0.0,1,동률
2015-01-27,1.0,0.0,1.0,-0.0189154043913143,1.0,0,"긍정 우세
(N_p > N_n)"
2015-01-28,2.0,0.0,2.0,-0.0092939796272562,2.0,0,"긍정 우세
(N_p > N_n)"
2015-01-29,2.0,0.0,2.0,0.0097930180055931,2.0,1,"긍정 우세
(N_p > N_n)"
2015-01-30,1.0,0.0,2.0,-0.0102852238578159,1.0,0,"긍정 우세
(N_p > N_n)"
2015-02-02,2.0,0.0,3.0,0.0089422996296628,2.0,1,"긍정 우세
(N_p > N_n)"
2015-02-03,3.0,0.0,5.0,0.0109159028304963,3.0,1,"긍정 우세
(N_p > N_n)"
2015-02-04,1.0,0.0,1.0,-0.0023351619410535,1.0,0,"긍정 우세
(N_p > N_n)"
2015-02-05,2.0,0.0,3.0,0.0102613904508601,2.0,1,"긍정 우세
(N_p > N_n)"
2015-02-06,3.0,0.0,3.0,-0.0043441260179784,3.0,0,"긍정 우세
(N_p > N_n)"
2015-02-09,3.0,0.0,5.0,-0.0038761776193582,3.0,0,"긍정 우세
(N_p > N_n)"
2015-02-10,1.0,0.0,1.0,0.0130406778974565,1.0,1,"긍정 우세
(N_p > N_n)"
2015-02-11,1.0,0.0,2.0,0.0028281238096101,1.0,1,"긍정 우세
(N_p > N_n)"
2015-02-12,2.0,0.0,3.0,0.0117532951136993,2.0,1,"긍정 우세
(N_p > N_n)"
2015-02-13,1.0,0.0,1.0,0.007458396513605,1.0,1,"긍정 우세
(N_p > N_n)"
2015-02-17,7.0,0.0,7.0,0.001109594092701,7.0,1,"긍정 우세
(N_p > N_n)"
2015-02-18,2.0,0.0,2.0,0.0014471224737024,2.0,1,"긍정 우세
(N_p > N_n)"
2015-02-19,2.0,0.0,4.0,0.0037380731422713,2.0,1,"긍정 우세
(N_p > N_n)"
2015-02-20,3.0,0.0,3.0,0.0063496290720426,3.0,1,"긍정 우세
(N_p > N_n)"
2015-02-23,5.0,0.0,6.0,0.001008884190834,5.0,1,"긍정 우세
(N_p > N_n)"
2015-02-24,3.0,0.0,3.0,0.0014412306533018,3.0,1,"긍정 우세
(N_p > N_n)"
2015-02-25,4.0,0.0,5.0,-0.0001972537792231,4.0,0,"긍정 우세
(N_p > N_n)"
2015-02-26,3.0,0.0,3.0,0.0041774541142114,3.0,1,"긍정 우세
(N_p > N_n)"
2015-02-27,3.0,0.0,3.0,-0.004883898982291,3.0,0,"긍정 우세
(N_p > N_n)"
2015-03-02,1.0,0.0,2.0,0.0089795597949851,1.0,1,"긍정 우세
(N_p > N_n)"
2015-03-03,3.0,0.0,3.0,-0.0056309168671963,3.0,0,"긍정 우세
(N_p > N_n)"
2015-03-04,4.0,0.0,6.0,-0.002562253433848,4.0,0,"긍정 우세
(N_p > N_n)"
2015-03-05,2.0,0.0,3.0,0.0031547170894501,2.0,1,"긍정 우세
(N_p > N_n)"
2015-03-06,1.0,0.0,1.0,-0.0111262401645501,1.0,0,"긍정 우세
(N_p > N_n)"
2015-03-09,5.0,0.0,5.0,0.0030583909591415,5.0,1,"긍정 우세
(N_p > N_n)"
2015-03-10,2.0,0.0,2.0,-0.0167224899692426,2.0,0,"긍정 우세
(N_p > N_n)"
2015-03-11,2.0,0.0,3.0,-0.0020268566290058,2.0,0,"긍정 우세
(N_p > N_n)"
2015-03-12,0.0,0.0,1.0,0.0089382751497908,0.0,1,동률
2015-03-13,1.0,0.0,1.0,-0.0043999585689028,1.0,0,"긍정 우세
(N_p > N_n)"
2015-03-16,3.0,0.0,5.0,0.0118540327886202,3.0,1,"긍정 우세
(N_p > N_n)"
2015-03-17,4.0,0.0,7.0,0.0016067338402454,4.0,1,"긍정 우세
(N_p > N_n)"
2015-03-18,1.0,0.0,3.0,0.0091950469631838,1.0,1,"긍정 우세
(N_p > N_n)"
2015-03-19,4.0,0.0,4.0,0.0019165423138598,4.0,1,"긍정 우세
(N_p > N_n)"
2015-03-20,2.0,0.0,2.0,0.0068183992127064,2.0,1,"긍정 우세
(N_p > N_n)"
2015-03-23,1.0,0.0,1.0,-0.0030737000233531,1.0,0,"긍정 우세
(N_p > N_n)"
2015-03-25,3.0,0.0,3.0,-0.0236669372317912,3.0,0,"긍정 우세
(N_p > N_n)"
2015-03-26,1.0,0.0,1.0,-0.0026986777860629,1.0,0,"긍정 우세
(N_p > N_n)"
2015-03-27,0.0,0.0,1.0,0.0057286222582144,0.0,1,동률
2015-03-30,0.0,0.0,1.0,0.0114940084668209,0.0,1,동률
2015-03-31,2.0,0.0,4.0,-0.009410939626387,2.0,0,"긍정 우세
(N_p > N_n)"
2015-04-02,3.0,0.0,4.0,0.0013749271989955,3.0,1,"긍정 우세
(N_p > N_n)"
2015-04-06,4.0,0.0,5.0,0.0062165451543809,4.0,1,"긍정 우세
(N_p > N_n)"
2015-04-07,3.0,0.0,4.0,-0.0014418105804469,3.0,0,"긍정 우세
(N_p > N_n)"
2015-04-08,3.0,0.0,5.0,0.0082663834303999,3.0,1,"긍정 우세
(N_p > N_n)"
2015-04-09,1.0,0.0,2.0,0.0047952127562522,1.0,1,"긍정 우세
(N_p > N_n)"
2015-04-10,2.0,0.0,2.0,0.0043058927066317,2.0,1,"긍정 우세
(N_p > N_n)"
2015-04-13,0.0,0.0,1.0,-0.0015472400808188,0.0,0,동률
2015-04-15,3.0,0.0,3.0,0.0067767761581165,3.0,1,"긍정 우세
(N_p > N_n)"
2015-04-16,1.0,0.0,1.0,-0.000644575446947,1.0,0,"긍정 우세
(N_p > N_n)"
2015-04-17,2.0,0.0,2.0,-0.0151723574423208,2.0,0,"긍정 우세
(N_p > N_n)"
2015-04-20,4.0,0.0,4.0,0.0127316417940888,4.0,1,"긍정 우세
(N_p > N_n)"
2015-04-22,2.0,0.0,4.0,0.0042021147979471,2.0,1,"긍정 우세
(N_p > N_n)"
2015-04-23,3.0,0.0,3.0,0.0041488444368071,3.0,1,"긍정 우세
(N_p > N_n)"
2015-04-24,2.0,0.0,4.0,0.0071241280985234,2.0,1,"긍정 우세
(N_p > N_n)"
2015-04-27,5.0,0.0,5.0,-0.0062508989718638,5.0,0,"긍정 우세
(N_p > N_n)"
2015-04-28,5.0,0.0,6.0,-0.0009545137344992,5.0,0,"긍정 우세
(N_p > N_n)"
2015-04-29,7.0,0.0,8.0,-0.0062862800019317,7.0,0,"긍정 우세
(N_p > N_n)"
2015-04-30,3.0,0.0,6.0,-0.0163666609482607,3.0,0,"긍정 우세
(N_p > N_n)"
2015-05-01,0.0,0.0,3.0,0.0129457151699581,0.0,1,동률
2015-05-04,2.0,0.0,3.0,0.002305522396315,2.0,1,"긍정 우세
(N_p > N_n)"
2015-05-05,5.0,0.0,6.0,-0.0154676455396682,5.0,0,"긍정 우세
(N_p > N_n)"
2015-05-06,2.0,0.0,2.0,-0.0039863586953727,2.0,0,"긍정 우세
(N_p > N_n)"
2015-05-07,2.0,0.0,3.0,0.0052645928612624,2.0,1,"긍정 우세
(N_p > N_n)"
2015-05-08,1.0,0.0,1.0,0.0117297130680993,1.0,1,"긍정 우세
(N_p > N_n)"
2015-05-11,1.0,0.0,1.0,-0.0019945800198492,1.0,0,"긍정 우세
(N_p > N_n)"
2015-05-12,1.0,0.0,1.0,-0.0034804525468349,1.0,0,"긍정 우세
(N_p > N_n)"
2015-05-13,1.0,0.0,3.0,0.0011052632766759,1.0,1,"긍정 우세
(N_p > N_n)"
2015-05-14,2.0,0.0,4.0,0.0138727749205807,2.0,1,"긍정 우세
(N_p > N_n)"
2015-05-15,5.0,0.0,5.0,-0.0004969045937379,5.0,0,"긍정 우세
(N_p > N_n)"
2015-05-18,0.0,0.0,1.0,0.0059722999491822,0.0,1,동률
2015-05-19,2.0,0.0,3.0,-0.001656051139136,2.0,0,"긍정 우세
(N_p > N_n)"
2015-05-20,5.0,0.0,6.0,0.0003373647278677,5.0,1,"긍정 우세
(N_p > N_n)"
2015-05-21,3.0,0.0,3.0,0.0037560686879003,3.0,1,"긍정 우세
(N_p > N_n)"
2015-05-22,3.0,0.0,4.0,-0.0002809339552949,3.0,0,"긍정 우세
(N_p > N_n)"
2015-05-26,1.0,0.0,3.0,-0.011123179496439,1.0,0,"긍정 우세
(N_p > N_n)"
2015-05-27,1.0,0.0,1.0,0.014671868014505,1.0,1,"긍정 우세
(N_p > N_n)"
2015-05-28,3.0,0.0,4.0,-0.0016860299230391,3.0,0,"긍정 우세
(N_p > N_n)"
2015-05-29,1.0,0.0,1.0,-0.0054826020148337,1.0,0,"긍정 우세
(N_p > N_n)"
2015-06-01,2.0,0.0,2.0,0.0025444407965351,2.0,1,"긍정 우세
(N_p > N_n)"
2015-06-02,1.0,0.0,1.0,-0.0012611143628418,1.0,0,"긍정 우세
(N_p > N_n)"
2015-06-03,1.0,0.0,2.0,0.0044735292779554,1.0,1,"긍정 우세
(N_p > N_n)"
2015-06-04,3.0,0.0,3.0,-0.007865866696517,3.0,0,"긍정 우세
(N_p > N_n)"
2015-06-05,0.0,0.0,1.0,0.0018461399479861,0.0,1,동률
2015-06-08,2.0,0.0,3.0,-0.0092395083488708,2.0,0,"긍정 우세
(N_p > N_n)"
2015-06-11,2.0,0.0,2.0,0.0011463816553543,2.0,1,"긍정 우세
(N_p > N_n)"
2015-06-12,1.0,0.0,2.0,-0.0061799523104089,1.0,0,"긍정 우세
(N_p > N_n)"
2015-06-15,3.0,0.0,4.0,-0.0041832239322092,3.0,0,"긍정 우세
(N_p > N_n)"
2015-06-16,2.0,0.0,3.0,0.0050854356489553,2.0,1,"긍정 우세
(N_p > N_n)"
2015-06-17,2.0,0.0,3.0,0.0018455120581244,2.0,1,"긍정 우세
(N_p > N_n)"
2015-06-18,1.0,0.0,1.0,0.0134396696614651,1.0,1,"긍정 우세
(N_p > N_n)"
2015-06-19,1.0,0.0,2.0,-0.0031074128338642,1.0,0,"긍정 우세
(N_p > N_n)"
2015-06-22,2.0,0.0,2.0,0.0072249784724935,2.0,1,"긍정 우세
(N_p > N_n)"
2015-06-24,2.0,0.0,2.0,-0.007302137877626,2.0,0,"긍정 우세
(N_p > N_n)"
2015-06-25,1.0,0.0,1.0,-0.0019951965055512,1.0,0,"긍정 우세
(N_p > N_n)"
2015-06-26,1.0,0.0,1.0,-0.0061969872294173,1.0,0,"긍정 우세
(N_p > N_n)"
2015-06-29,3.0,0.0,3.0,-0.0240211231571635,3.0,0,"긍정 우세
(N_p > N_n)"
2015-06-30,1.0,0.0,2.0,0.0057275532801894,1.0,1,"긍정 우세
(N_p > N_n)"
2015-07-01,2.0,0.0,4.0,0.0052638226749737,2.0,1,"긍정 우세
(N_p > N_n)"
2015-07-02,0.0,0.0,2.0,-0.000779984552254,0.0,0,동률
2015-07-06,2.0,0.0,3.0,-0.0034476533557036,2.0,0,"긍정 우세
(N_p > N_n)"
2015-07-07,1.0,0.0,1.0,0.001105786446961,1.0,1,"긍정 우세
(N_p > N_n)"
2015-07-08,1.0,0.0,1.0,-0.0175489540682678,1.0,0,"긍정 우세
(N_p > N_n)"
2015-07-10,0.0,0.0,1.0,0.0152974757156354,0.0,1,동률
2015-07-13,1.0,0.0,1.0,0.014768707090859,1.0,1,"긍정 우세
(N_p > N_n)"
2015-07-14,2.0,0.0,3.0,0.0065819396267368,2.0,1,"긍정 우세
(N_p > N_n)"
2015-07-15,2.0,0.0,2.0,-0.001165587339422,2.0,0,"긍정 우세
(N_p > N_n)"
2015-07-16,0.0,0.0,2.0,0.0125987430942917,0.0,1,동률
2015-07-17,1.0,0.0,1.0,0.0090951621556367,1.0,1,"긍정 우세
(N_p > N_n)"
2015-07-20,1.0,0.0,1.0,0.0016736069153009,1.0,1,"긍정 우세
(N_p > N_n)"
2015-07-21,2.0,0.0,2.0,-0.0020578720975653,2.0,0,"긍정 우세
(N_p > N_n)"
2015-07-22,2.0,0.0,2.0,-0.0069795044734644,2.0,0,"긍정 우세
(N_p > N_n)"
2015-07-23,2.0,0.0,2.0,-0.0049035172069674,2.0,0,"긍정 우세
(N_p > N_n)"
2015-07-27,5.0,0.0,6.0,-0.0095998527661144,5.0,0,"긍정 우세
(N_p > N_n)"
2015-07-28,4.0,0.0,5.0,0.0098080031049843,4.0,1,"긍정 우세
(N_p > N_n)"
2015-07-29,3.0,0.0,4.0,0.0044250521601787,3.0,1,"긍정 우세
(N_p > N_n)"
2015-07-30,3.0,0.0,3.0,0.0033354274878847,3.0,1,"긍정 우세
(N_p > N_n)"
2015-07-31,6.0,0.0,7.0,-9.748907555884312e-05,6.0,0,"긍정 우세
(N_p > N_n)"
2015-08-03,1.0,0.0,1.0,-0.0025154443369272,1.0,0,"긍정 우세
(N_p > N_n)"
2015-08-04,4.0,0.0,4.0,-0.0019216711857567,4.0,0,"긍정 우세
(N_p > N_n)"
2015-08-05,2.0,0.0,2.0,0.0067358341480041,2.0,1,"긍정 우세
(N_p > N_n)"
2015-08-06,7.0,0.0,7.0,-0.0162453260061157,7.0,0,"긍정 우세
(N_p > N_n)"
2015-08-07,4.0,0.0,5.0,-0.0025511827477896,4.0,0,"긍정 우세
(N_p > N_n)"
2015-08-10,2.0,0.0,3.0,0.0115513637591404,2.0,1,"긍정 우세
(N_p > N_n)"
2015-08-11,2.0,0.0,2.0,-0.0127425159970544,2.0,0,"긍정 우세
(N_p > N_n)"
2015-08-12,1.0,0.0,2.0,0.0015089169088462,1.0,1,"긍정 우세
(N_p > N_n)"
2015-08-13,2.0,0.0,2.0,-0.0021469549006859,2.0,0,"긍정 우세
(N_p > N_n)"
2015-08-14,3.0,0.0,4.0,0.0029164598436024,3.0,1,"긍정 우세
(N_p > N_n)"
2015-08-17,3.0,0.0,3.0,0.0086089328002989,3.0,1,"긍정 우세
(N_p > N_n)"
2015-08-18,2.0,0.0,5.0,-0.0063534961634292,2.0,0,"긍정 우세
(N_p > N_n)"
2015-08-19,1.0,0.0,1.0,-0.0079655078598769,1.0,0,"긍정 우세
(N_p > N_n)"
2015-08-20,0.0,0.0,1.0,-0.0282044561861672,0.0,0,동률
2015-08-21,3.0,0.0,3.0,-0.0351513149332772,3.0,0,"긍정 우세
(N_p > N_n)"
2015-08-24,2.0,0.0,2.0,-0.0382041031462019,2.0,0,"긍정 우세
(N_p > N_n)"
2015-08-25,2.0,0.0,2.0,-0.0043655930682131,2.0,0,"긍정 우세
(N_p > N_n)"
2015-08-26,2.0,0.0,2.0,0.0423943678453342,2.0,1,"긍정 우세
(N_p > N_n)"
2015-08-27,4.0,0.0,4.0,0.0245170708322444,4.0,1,"긍정 우세
(N_p > N_n)"
2015-08-28,1.0,0.0,1.0,0.0032434664477909,1.0,1,"긍정 우세
(N_p > N_n)"
2015-08-31,3.0,0.0,3.0,-0.0107304529277186,3.0,0,"긍정 우세
(N_p > N_n)"
2015-09-01,1.0,0.0,4.0,-0.0293958716423513,1.0,0,"긍정 우세
(N_p > N_n)"
2015-09-02,2.0,0.0,3.0,0.0245637239088238,2.0,1,"긍정 우세
(N_p > N_n)"
2015-09-08,1.0,0.0,1.0,0.0273297272458505,1.0,1,"긍정 우세
(N_p > N_n)"
2015-09-09,2.0,0.0,3.0,-0.0115131326933698,2.0,0,"긍정 우세
(N_p > N_n)"
2015-09-10,4.0,0.0,4.0,0.0083506708961869,4.0,1,"긍정 우세
(N_p > N_n)"
2015-09-11,3.0,0.0,5.0,0.0054396338285118,3.0,1,"긍정 우세
(N_p > N_n)"
